customer_id,gender,age,city,signup_date,order_date,restaurant_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,delivery_status,order_value,r_score,f_score,m_score
C4151,Male,Teenager,Islamabad,2024-03-18,2024-06-29,KFC,Italian,1,466.39,Card,20,2025-02-08,282,True,4.0,Delivered,466.39,2,2,1
C5910,Male,Adult,Islamabad,2024-03-19,2025-04-12,Pizza Hut,Continental,4,910.65,Cash,37,2025-06-03,468,True,1.0,Delayed,3642.6,4,4,4
C5199,Female,Adult,Islamabad,2024-02-24,2024-03-21,McDonald's,Italian,4,716.08,Cash,34,2025-05-30,136,False,-1.0,Cancelled,2864.32,4,4,4
C3727,Male,Adult,Islamabad,2024-03-22,2025-04-23,Burger King,Continental,1,885.37,Card,5,2025-07-05,148,False,3.0,Delayed,885.37,4,1,2
C3119,Male,Teenager,Islamabad,2024-03-22,2024-10-28,KFC,Dessert,2,761.89,Card,47,2025-07-28,479,False,4.0,Delayed,1523.78,5,5,3
C1805,Other,Teenager,Islamabad,2023-12-05,2024-03-23,Subway,Dessert,3,1248.99,Wallet,49,2025-08-20,372,True,5.0,Delivered,3746.9700000000003,5,5,4
C2565,Female,Adult,Islamabad,2023-10-02,2024-03-24,KFC,Fast Food,3,1312.89,Cash,1,2024-08-26,24,False,3.0,Delivered,3938.67,1,1,4
C6799,Other,Adult,Islamabad,2024-03-24,2024-12-07,McDonald's,Dessert,3,1388.46,Cash,31,2025-07-09,151,True,3.0,Delivered,4165.38,4,4,5
C5054,Male,Adult,Islamabad,2023-09-21,2024-03-25,Pizza Hut,Fast Food,2,608.73,Wallet,20,2024-09-12,210,True,3.0,Delivered,1217.46,1,2,2
C3747,Female,Teenager,Islamabad,2024-03-25,2025-05-11,Burger King,Chinese,1,1049.77,Cash,36,2025-06-19,472,True,1.0,Delivered,1049.77,4,4,2
C3912,Male,Adult,Islamabad,2024-01-04,2024-03-26,KFC,Continental,2,178.58,Cash,29,2025-02-09,35,True,1.0,Delivered,357.16,2,3,1
C4810,Female,Teenager,Islamabad,2023-12-15,2024-03-26,Pizza Hut,Dessert,3,729.52,Cash,21,2025-05-30,69,False,-1.0,Cancelled,2188.56,4,3,3
C5641,Other,Senior,Islamabad,2023-10-13,2024-03-27,Pizza Hut,Chinese,4,620.96,Card,17,2025-08-21,206,False,-1.0,Cancelled,2483.84,5,2,4
C3073,Male,Senior,Islamabad,2024-03-27,2025-01-23,Pizza Hut,Dessert,2,1004.76,Cash,5,2025-05-23,111,True,-1.0,Cancelled,2009.52,3,1,3
C5805,Other,Adult,Islamabad,2024-03-28,2024-06-17,Subway,Italian,1,231.35,Wallet,6,2024-10-07,247,False,2.0,Delivered,231.35,1,1,1
C2138,Male,Teenager,Islamabad,2023-12-04,2024-03-28,McDonald's,Fast Food,2,816.36,Card,13,2025-03-08,450,True,5.0,Delivered,1632.72,2,2,3
C4976,Female,Senior,Islamabad,2024-03-28,2025-04-15,Subway,Chinese,4,927.18,Card,12,2025-06-04,26,True,1.0,Delivered,3708.72,4,2,4
C2269,Female,Senior,Islamabad,2024-03-29,2024-10-20,McDonald's,Chinese,1,129.45,Wallet,10,2024-11-21,51,False,-1.0,Cancelled,129.45,1,1,1
C6270,Other,Teenager,Islamabad,2024-03-29,2025-04-04,Subway,Dessert,5,939.29,Wallet,24,2025-08-17,229,True,1.0,Delayed,4696.45,5,3,5
C6312,Other,Senior,Islamabad,2024-03-30,2024-10-26,Pizza Hut,Chinese,4,775.64,Card,12,2025-02-05,182,True,1.0,Delayed,3102.56,2,2,4
C6062,Other,Teenager,Islamabad,2024-03-30,2024-09-07,KFC,Continental,5,1063.1,Wallet,9,2024-11-05,390,True,-1.0,Cancelled,5315.5,1,1,5
C6027,Other,Teenager,Islamabad,2024-03-31,2025-01-10,Burger King,Continental,1,231.83,Cash,7,2025-02-05,338,True,3.0,Delayed,231.83,2,1,1
C4902,Female,Senior,Islamabad,2024-02-23,2024-03-31,McDonald's,Dessert,2,456.28,Cash,11,2025-04-14,186,True,-1.0,Cancelled,912.56,3,1,2
C2955,Other,Senior,Islamabad,2023-10-02,2024-04-01,Subway,Continental,4,559.68,Wallet,25,2025-01-25,468,False,5.0,Delayed,2238.72,2,3,3
C2930,Other,Adult,Islamabad,2024-04-01,2024-05-31,KFC,Fast Food,5,693.13,Card,36,2025-02-01,201,True,-1.0,Cancelled,3465.65,2,4,4
C5523,Male,Adult,Islamabad,2024-04-01,2024-12-05,Burger King,Chinese,2,348.66,Card,31,2025-07-28,41,True,5.0,Delayed,697.32,5,4,1
C3198,Male,Adult,Islamabad,2024-04-03,2024-08-15,Pizza Hut,Continental,2,396.31,Card,26,2025-07-01,15,True,1.0,Delivered,792.62,4,3,1
C6034,Male,Senior,Islamabad,2023-10-12,2024-04-04,Subway,Chinese,5,1477.52,Cash,37,2025-02-22,214,False,5.0,Delivered,7387.6,2,4,5
C2075,Male,Teenager,Islamabad,2024-03-21,2024-04-04,McDonald's,Chinese,3,1384.97,Cash,6,2024-09-10,109,False,5.0,Delayed,4154.91,1,1,5
C6823,Other,Teenager,Islamabad,2024-04-04,2025-02-16,Subway,Continental,2,789.15,Wallet,26,2025-07-16,314,False,2.0,Delivered,1578.3,5,3,3
C5116,Female,Teenager,Islamabad,2024-04-04,2025-01-16,Pizza Hut,Chinese,2,772.17,Card,25,2025-03-25,387,False,1.0,Delayed,1544.34,2,3,3
C2814,Female,Adult,Islamabad,2024-04-06,2024-05-08,Burger King,Continental,5,253.2,Cash,18,2024-11-08,172,False,3.0,Delayed,1266.0,1,2,2
C1591,Female,Senior,Islamabad,2024-02-14,2024-04-06,Subway,Chinese,1,701.79,Cash,17,2024-11-23,54,True,4.0,Delayed,701.79,1,2,1
C1526,Male,Senior,Islamabad,2024-02-02,2024-04-06,KFC,Dessert,4,456.66,Cash,33,2025-04-22,181,False,1.0,Delayed,1826.64,3,4,3
C3055,Female,Adult,Islamabad,2024-02-27,2024-04-07,KFC,Fast Food,4,1195.05,Wallet,9,2024-12-03,382,True,4.0,Delayed,4780.2,1,1,5
C2905,Other,Teenager,Islamabad,2024-04-08,2024-05-25,Pizza Hut,Fast Food,1,514.31,Wallet,6,2024-12-21,271,True,4.0,Delivered,514.31,1,1,1
C2427,Other,Adult,Islamabad,2024-04-08,2024-09-12,Burger King,Fast Food,2,687.88,Cash,3,2025-03-23,122,False,2.0,Delayed,1375.76,2,1,2
C2143,Other,Teenager,Islamabad,2024-04-08,2024-10-09,Pizza Hut,Italian,4,825.88,Card,31,2025-01-16,83,False,-1.0,Cancelled,3303.52,2,4,4
C4317,Male,Teenager,Islamabad,2023-10-20,2024-04-08,McDonald's,Fast Food,3,653.02,Wallet,48,2025-08-01,35,True,-1.0,Cancelled,1959.06,5,5,3
C3854,Female,Teenager,Islamabad,2024-04-08,2024-08-22,Pizza Hut,Italian,2,129.62,Card,27,2025-08-20,163,True,5.0,Delivered,259.24,5,3,1
C4914,Other,Teenager,Islamabad,2024-04-09,2024-09-05,KFC,Chinese,1,1305.02,Card,49,2024-09-22,226,False,-1.0,Cancelled,1305.02,1,5,2
C4846,Male,Adult,Islamabad,2023-11-10,2024-04-09,Pizza Hut,Chinese,5,1435.0,Cash,27,2025-06-08,109,True,-1.0,Cancelled,7175.0,4,3,5
C3325,Male,Adult,Islamabad,2024-04-10,2025-06-21,Subway,Continental,5,1057.64,Card,44,2025-07-17,231,False,2.0,Delivered,5288.200000000001,5,5,5
C4574,Female,Adult,Islamabad,2024-04-12,2024-12-14,KFC,Fast Food,3,600.67,Card,30,2025-04-27,315,False,-1.0,Cancelled,1802.0099999999998,3,3,3
C3211,Female,Teenager,Islamabad,2024-04-12,2024-10-23,KFC,Italian,4,545.88,Wallet,32,2025-02-20,70,True,-1.0,Cancelled,2183.52,2,4,3
C2853,Male,Teenager,Islamabad,2024-03-01,2024-04-12,Pizza Hut,Continental,3,577.52,Cash,1,2025-07-04,384,False,-1.0,Cancelled,1732.56,4,1,3
C5945,Other,Teenager,Islamabad,2024-04-13,2024-06-18,Pizza Hut,Chinese,1,864.56,Wallet,32,2024-12-31,148,False,5.0,Delayed,864.56,1,4,2
C1983,Female,Senior,Islamabad,2024-02-01,2024-04-14,KFC,Continental,4,1297.71,Wallet,1,2025-03-18,419,False,4.0,Delayed,5190.84,2,1,5
C5235,Male,Senior,Islamabad,2024-02-16,2024-04-14,McDonald's,Chinese,3,1007.05,Card,15,2025-08-15,182,True,4.0,Delayed,3021.1499999999996,5,2,4
C3719,Male,Senior,Islamabad,2023-11-24,2024-04-14,Burger King,Italian,2,1247.54,Cash,42,2025-04-21,176,False,3.0,Delayed,2495.08,3,5,4
C2880,Male,Teenager,Islamabad,2024-04-17,2024-09-21,Burger King,Continental,2,1317.43,Cash,2,2025-05-22,335,False,4.0,Delivered,2634.86,3,1,4
C4547,Other,Adult,Islamabad,2024-04-17,2024-12-31,McDonald's,Italian,3,978.1,Card,25,2025-05-12,317,True,3.0,Delayed,2934.3,3,3,4
C5635,Male,Senior,Islamabad,2024-04-17,2024-09-16,Pizza Hut,Chinese,3,582.57,Wallet,41,2025-06-25,277,True,5.0,Delivered,1747.71,4,5,3
C1476,Male,Adult,Islamabad,2024-04-18,2025-02-19,Subway,Dessert,5,871.57,Wallet,1,2025-05-12,273,False,1.0,Delayed,4357.85,3,1,5
C5868,Female,Senior,Islamabad,2024-04-18,2024-08-30,Subway,Dessert,4,744.41,Wallet,3,2024-10-12,386,True,1.0,Delivered,2977.64,1,1,4
C6786,Male,Senior,Islamabad,2024-04-19,2025-02-13,Subway,Fast Food,2,651.04,Wallet,27,2025-06-07,483,False,-1.0,Cancelled,1302.08,4,3,2
C4530,Other,Adult,Islamabad,2024-04-19,2024-07-02,Burger King,Fast Food,4,1266.16,Cash,22,2025-01-03,108,False,2.0,Delayed,5064.64,1,3,5
C1127,Male,Senior,Islamabad,2024-04-19,2024-05-13,Subway,Chinese,5,181.19,Card,43,2025-03-31,192,False,-1.0,Cancelled,905.95,2,5,2
C6618,Female,Teenager,Islamabad,2024-04-20,2024-12-28,Subway,Dessert,4,752.24,Cash,4,2025-02-23,334,False,3.0,Delayed,3008.96,2,1,4
C4668,Female,Teenager,Islamabad,2024-04-21,2025-06-25,KFC,Chinese,4,204.09,Cash,28,2025-06-28,354,False,3.0,Delayed,816.36,4,3,1
C2391,Female,Senior,Islamabad,2024-04-21,2025-05-21,KFC,Fast Food,2,1370.32,Card,20,2025-08-21,416,True,-1.0,Cancelled,2740.64,5,2,4
C4770,Other,Adult,Islamabad,2024-04-21,2024-11-29,KFC,Italian,2,716.04,Card,3,2025-04-20,111,False,4.0,Delayed,1432.08,3,1,2
C5803,Male,Senior,Islamabad,2023-09-05,2024-04-21,McDonald's,Continental,5,1180.16,Wallet,37,2025-05-23,494,False,1.0,Delivered,5900.8,3,4,5
C3076,Female,Adult,Islamabad,2024-04-21,2024-08-23,Subway,Fast Food,3,454.13,Card,3,2025-07-06,298,True,-1.0,Cancelled,1362.3899999999999,4,1,2
C6714,Other,Adult,Islamabad,2024-04-21,2025-05-31,McDonald's,Fast Food,3,1152.02,Cash,40,2025-07-15,72,False,5.0,Delayed,3456.06,5,4,4
C2026,Male,Adult,Islamabad,2024-04-22,2024-12-10,McDonald's,Continental,4,1182.8,Card,40,2025-05-26,491,False,3.0,Delayed,4731.2,3,4,5
C4774,Other,Adult,Islamabad,2023-11-29,2024-04-23,Burger King,Italian,3,509.02,Cash,46,2024-11-25,193,False,-1.0,Cancelled,1527.06,1,5,3
C6269,Female,Adult,Islamabad,2024-04-23,2024-10-30,Pizza Hut,Fast Food,4,163.58,Card,6,2025-07-20,272,False,-1.0,Cancelled,654.32,5,1,1
C4850,Other,Teenager,Islamabad,2024-04-23,2025-06-30,Subway,Italian,1,452.54,Cash,27,2025-07-14,467,True,5.0,Delayed,452.54,5,3,1
C2443,Male,Adult,Islamabad,2023-08-31,2024-04-23,Pizza Hut,Continental,3,1399.51,Card,6,2025-02-24,4,True,-1.0,Cancelled,4198.53,2,1,5
C3132,Male,Adult,Islamabad,2024-04-24,2024-10-08,KFC,Fast Food,4,417.39,Wallet,37,2025-02-14,180,False,3.0,Delivered,1669.56,2,4,3
C3540,Male,Senior,Islamabad,2023-11-24,2024-04-24,KFC,Fast Food,1,153.81,Card,17,2025-02-18,106,False,3.0,Delayed,153.81,2,2,1
C6582,Female,Teenager,Islamabad,2023-10-12,2024-04-24,Burger King,Dessert,4,1220.38,Cash,42,2025-06-25,409,False,-1.0,Cancelled,4881.52,4,5,5
C1254,Other,Adult,Islamabad,2023-12-26,2024-04-24,Pizza Hut,Continental,1,1492.01,Cash,28,2025-03-09,433,False,-1.0,Cancelled,1492.01,2,3,3
C2643,Male,Senior,Islamabad,2024-04-24,2024-10-31,Pizza Hut,Continental,5,322.77,Card,48,2025-01-03,405,True,1.0,Delayed,1613.85,1,5,3
C5984,Male,Senior,Islamabad,2024-04-25,2024-11-05,Burger King,Italian,1,654.82,Cash,47,2025-06-21,177,False,1.0,Delayed,654.82,4,5,1
C5063,Other,Senior,Islamabad,2024-04-27,2024-05-21,KFC,Chinese,2,966.48,Card,5,2025-05-01,195,False,2.0,Delayed,1932.96,3,1,3
C3661,Other,Adult,Islamabad,2024-04-27,2024-05-19,KFC,Continental,4,1012.57,Wallet,26,2024-08-24,463,True,2.0,Delayed,4050.28,1,3,5
C5267,Female,Senior,Islamabad,2023-08-24,2024-04-27,Subway,Dessert,5,188.91,Card,23,2024-10-07,234,False,5.0,Delivered,944.55,1,3,2
C6514,Female,Teenager,Islamabad,2024-04-28,2024-09-04,KFC,Chinese,2,820.82,Wallet,47,2024-10-04,294,True,4.0,Delivered,1641.64,1,5,3
C2899,Male,Adult,Islamabad,2024-04-28,2025-01-05,Pizza Hut,Italian,5,1071.83,Card,24,2025-06-07,349,True,-1.0,Cancelled,5359.15,4,3,5
C6342,Other,Adult,Islamabad,2023-10-19,2024-04-30,Pizza Hut,Continental,2,375.1,Card,12,2024-09-27,107,True,5.0,Delivered,750.2,1,2,1
C2722,Other,Senior,Islamabad,2023-11-10,2024-05-02,Pizza Hut,Continental,3,1377.06,Cash,29,2024-11-30,372,True,1.0,Delivered,4131.18,1,3,5
C5606,Male,Teenager,Islamabad,2024-05-02,2024-10-15,Pizza Hut,Italian,3,576.44,Cash,43,2025-08-15,460,True,3.0,Delivered,1729.3200000000002,5,5,3
C6584,Female,Senior,Islamabad,2024-05-02,2025-04-08,Subway,Italian,5,117.17,Wallet,32,2025-07-31,488,True,3.0,Delayed,585.85,5,4,1
C3463,Other,Teenager,Islamabad,2024-05-06,2024-09-05,McDonald's,Italian,2,438.7,Wallet,24,2025-02-16,64,True,2.0,Delayed,877.4,2,3,2
C3671,Male,Senior,Islamabad,2023-09-16,2024-05-06,McDonald's,Continental,2,1080.01,Card,41,2024-10-24,106,False,3.0,Delivered,2160.02,1,5,3
C6215,Other,Adult,Islamabad,2024-05-08,2025-06-20,Pizza Hut,Italian,3,143.14,Wallet,12,2025-07-15,491,True,2.0,Delayed,429.41999999999996,5,2,1
C5389,Other,Teenager,Islamabad,2024-05-08,2024-09-26,Subway,Italian,2,906.22,Card,11,2024-10-08,439,True,-1.0,Cancelled,1812.44,1,1,3
C3769,Other,Adult,Islamabad,2024-05-08,2024-08-22,McDonald's,Dessert,4,495.96,Wallet,14,2025-04-30,149,False,5.0,Delayed,1983.84,3,2,3
C6538,Male,Adult,Islamabad,2024-05-09,2025-01-13,KFC,Continental,2,1109.52,Cash,23,2025-03-24,423,True,-1.0,Cancelled,2219.04,2,3,3
C3496,Female,Senior,Islamabad,2023-08-24,2024-05-10,McDonald's,Continental,5,290.25,Card,29,2025-06-14,82,False,1.0,Delayed,1451.25,4,3,3
C4242,Male,Senior,Islamabad,2023-08-24,2024-05-11,Burger King,Italian,3,225.17,Card,22,2025-04-28,489,False,3.0,Delayed,675.51,3,3,1
C3868,Male,Teenager,Islamabad,2024-05-12,2024-11-21,Subway,Dessert,2,175.48,Cash,42,2025-05-15,413,True,5.0,Delivered,350.96,3,5,1
C1573,Other,Senior,Islamabad,2024-02-29,2024-05-12,Burger King,Dessert,3,1222.55,Cash,49,2025-01-18,442,False,2.0,Delivered,3667.6499999999996,2,5,4
C1106,Other,Senior,Islamabad,2024-05-12,2024-08-21,Burger King,Fast Food,1,1396.82,Card,27,2025-06-11,188,True,2.0,Delivered,1396.82,4,3,2
C2451,Male,Teenager,Islamabad,2024-04-17,2024-05-12,Burger King,Continental,4,891.58,Wallet,41,2024-12-12,372,False,5.0,Delivered,3566.32,1,5,4
C6108,Male,Teenager,Islamabad,2023-11-14,2024-05-13,Subway,Italian,2,1433.02,Card,33,2024-09-02,469,False,4.0,Delayed,2866.04,1,4,4
C1943,Female,Adult,Islamabad,2024-05-14,2024-05-20,Burger King,Dessert,2,1392.19,Wallet,31,2025-01-14,192,False,2.0,Delivered,2784.38,1,4,4
C5768,Other,Teenager,Islamabad,2024-05-14,2024-06-16,McDonald's,Continental,2,929.17,Wallet,24,2025-07-14,309,False,3.0,Delayed,1858.34,5,3,3
C3413,Male,Adult,Islamabad,2024-05-14,2025-02-22,KFC,Continental,4,817.38,Card,26,2025-04-24,132,True,4.0,Delivered,3269.52,3,3,4
C4385,Female,Teenager,Islamabad,2024-02-09,2024-05-14,Subway,Italian,5,1175.49,Card,7,2024-10-18,71,False,-1.0,Cancelled,5877.45,1,1,5
C4448,Other,Senior,Islamabad,2024-05-14,2024-09-24,Burger King,Chinese,5,1149.76,Wallet,40,2025-03-17,25,False,1.0,Delivered,5748.8,2,4,5
C6667,Other,Adult,Islamabad,2024-05-16,2025-04-13,KFC,Continental,4,937.88,Wallet,41,2025-05-30,197,False,1.0,Delayed,3751.52,4,5,4
C1798,Female,Senior,Islamabad,2024-05-17,2024-11-19,Pizza Hut,Chinese,1,510.62,Wallet,31,2025-06-08,500,True,-1.0,Cancelled,510.62,4,4,1
C6545,Male,Teenager,Islamabad,2024-05-17,2025-02-22,Pizza Hut,Fast Food,1,1383.4,Cash,11,2025-04-26,261,True,3.0,Delayed,1383.4,3,1,2
C3178,Female,Teenager,Islamabad,2024-01-03,2024-05-18,Pizza Hut,Dessert,3,340.31,Wallet,26,2025-04-25,268,True,5.0,Delayed,1020.9300000000001,3,3,2
C4129,Female,Senior,Islamabad,2024-05-19,2025-01-19,Subway,Italian,2,381.61,Card,46,2025-04-27,53,False,-1.0,Cancelled,763.22,3,5,1
C4884,Other,Teenager,Islamabad,2024-05-20,2024-06-21,KFC,Dessert,4,953.63,Cash,15,2025-02-25,130,True,3.0,Delivered,3814.52,2,2,4
C6757,Female,Senior,Islamabad,2024-05-20,2024-09-25,Pizza Hut,Chinese,1,1278.9,Cash,44,2025-08-07,25,True,2.0,Delivered,1278.9,5,5,2
C3739,Male,Senior,Islamabad,2024-05-21,2025-03-26,Burger King,Italian,2,924.57,Wallet,23,2025-06-22,473,False,2.0,Delivered,1849.14,4,3,3
C4534,Female,Senior,Islamabad,2024-05-21,2025-07-03,Burger King,Fast Food,2,1327.52,Cash,12,2025-07-29,146,True,-1.0,Cancelled,2655.04,5,2,4
C6777,Male,Teenager,Islamabad,2024-05-23,2025-03-27,KFC,Chinese,1,771.48,Cash,50,2025-07-27,96,False,-1.0,Cancelled,771.48,5,5,1
C5557,Male,Senior,Islamabad,2024-05-25,2024-10-02,KFC,Italian,2,301.01,Wallet,6,2024-12-01,497,True,5.0,Delayed,602.02,1,1,1
C3389,Male,Senior,Islamabad,2023-09-30,2024-05-25,Subway,Fast Food,1,1111.22,Wallet,2,2024-11-06,82,True,2.0,Delivered,1111.22,1,1,2
C2613,Female,Senior,Islamabad,2024-05-25,2025-01-11,McDonald's,Dessert,2,1382.43,Card,4,2025-07-14,243,False,-1.0,Cancelled,2764.86,5,1,4
C6478,Male,Adult,Islamabad,2024-05-25,2024-11-08,Subway,Continental,2,508.57,Wallet,41,2024-11-26,459,True,-1.0,Cancelled,1017.14,1,5,2
C1245,Female,Senior,Islamabad,2024-05-25,2025-07-26,Pizza Hut,Fast Food,5,1373.38,Card,18,2025-07-31,475,False,4.0,Delayed,6866.900000000001,5,2,5
C6489,Female,Senior,Islamabad,2023-10-26,2024-05-26,Burger King,Dessert,3,259.02,Card,13,2025-04-20,77,True,-1.0,Cancelled,777.06,3,2,1
C3906,Female,Teenager,Islamabad,2023-09-13,2024-05-27,Pizza Hut,Chinese,5,295.03,Cash,37,2025-03-11,81,False,4.0,Delayed,1475.1499999999999,2,4,3
C1604,Male,Senior,Islamabad,2024-05-27,2024-07-15,Subway,Continental,2,1030.8,Card,27,2025-06-07,112,False,3.0,Delayed,2061.6,4,3,3
C2630,Male,Adult,Islamabad,2024-05-27,2024-11-09,Burger King,Dessert,5,138.13,Card,41,2025-06-23,9,False,3.0,Delivered,690.65,4,5,1
C5679,Male,Teenager,Islamabad,2024-05-29,2025-02-08,KFC,Chinese,4,1473.46,Cash,4,2025-06-20,20,False,5.0,Delivered,5893.84,4,1,5
C6764,Other,Senior,Islamabad,2024-05-30,2025-06-03,KFC,Fast Food,4,1438.37,Wallet,1,2025-07-21,340,True,5.0,Delivered,5753.48,5,1,5
C5293,Other,Adult,Islamabad,2024-05-31,2024-12-05,Pizza Hut,Continental,5,788.9,Card,23,2025-05-19,73,False,5.0,Delayed,3944.5,3,3,4
C5514,Female,Adult,Islamabad,2024-05-31,2024-08-28,McDonald's,Dessert,3,239.85,Card,46,2024-10-06,360,True,-1.0,Cancelled,719.55,1,5,1
C1084,Male,Teenager,Islamabad,2023-09-07,2024-05-31,Pizza Hut,Continental,2,1098.18,Wallet,32,2025-03-15,456,True,2.0,Delivered,2196.36,2,4,3
C4715,Male,Adult,Islamabad,2024-06-01,2025-01-02,Pizza Hut,Continental,2,1294.54,Card,31,2025-07-12,96,True,-1.0,Cancelled,2589.08,4,4,4
C2195,Male,Senior,Islamabad,2024-02-06,2024-06-01,Subway,Italian,3,714.7,Wallet,14,2024-11-19,193,False,5.0,Delivered,2144.1000000000004,1,2,3
C2987,Male,Senior,Islamabad,2024-06-01,2025-05-01,Burger King,Dessert,4,134.74,Wallet,8,2025-08-12,294,False,-1.0,Cancelled,538.96,5,1,1
C3580,Male,Adult,Islamabad,2024-06-01,2025-04-10,Subway,Continental,2,1410.94,Wallet,46,2025-08-13,41,False,3.0,Delivered,2821.88,5,5,4
C2200,Male,Senior,Islamabad,2023-09-26,2024-06-02,Subway,Italian,4,924.91,Cash,18,2024-12-21,482,False,-1.0,Cancelled,3699.64,1,2,4
C6138,Female,Adult,Islamabad,2024-06-02,2024-06-16,Burger King,Continental,5,1388.35,Card,26,2025-03-24,228,True,-1.0,Cancelled,6941.75,2,3,5
C6399,Female,Senior,Islamabad,2023-09-05,2024-06-03,McDonald's,Fast Food,4,1372.11,Card,35,2024-10-12,491,False,-1.0,Cancelled,5488.44,1,4,5
C3359,Other,Teenager,Islamabad,2024-06-04,2024-08-11,McDonald's,Dessert,5,300.03,Cash,3,2025-07-27,341,False,1.0,Delayed,1500.1499999999999,5,1,3
C2325,Male,Teenager,Islamabad,2024-06-04,2024-08-14,KFC,Chinese,3,1420.81,Wallet,24,2025-05-12,238,True,4.0,Delivered,4262.43,3,3,5
C3148,Female,Adult,Islamabad,2024-01-22,2024-06-05,Subway,Italian,3,640.49,Card,26,2024-11-02,436,True,3.0,Delivered,1921.47,1,3,3
C5434,Female,Teenager,Islamabad,2024-06-06,2024-12-29,Burger King,Chinese,1,329.03,Cash,43,2025-04-20,76,False,4.0,Delivered,329.03,3,5,1
C3621,Male,Senior,Islamabad,2023-10-26,2024-06-06,Pizza Hut,Dessert,5,647.48,Wallet,32,2025-02-16,95,False,4.0,Delayed,3237.4,2,4,4
C1137,Other,Adult,Islamabad,2024-06-07,2024-12-05,Subway,Italian,3,927.29,Cash,22,2025-06-07,414,False,-1.0,Cancelled,2781.87,4,3,4
C6754,Other,Teenager,Islamabad,2024-06-07,2024-11-27,Burger King,Fast Food,3,777.19,Card,6,2025-08-04,236,True,4.0,Delayed,2331.57,5,1,3
C2854,Other,Adult,Islamabad,2024-06-08,2025-04-05,KFC,Italian,3,1391.23,Cash,50,2025-07-02,54,True,1.0,Delayed,4173.6900000000005,4,5,5
C6684,Male,Senior,Islamabad,2024-06-09,2025-04-20,Subway,Dessert,5,1253.89,Cash,43,2025-06-18,80,False,-1.0,Cancelled,6269.450000000001,4,5,5
C6285,Male,Teenager,Islamabad,2023-12-13,2024-06-09,KFC,Dessert,3,489.26,Cash,4,2024-10-02,266,False,2.0,Delivered,1467.78,1,1,3
C5157,Female,Teenager,Islamabad,2024-06-09,2025-04-04,Subway,Fast Food,4,568.28,Wallet,46,2025-05-02,182,True,5.0,Delayed,2273.12,3,5,3
C1898,Female,Adult,Islamabad,2023-10-12,2024-06-10,KFC,Continental,3,589.42,Cash,23,2024-09-10,94,False,3.0,Delivered,1768.2599999999998,1,3,3
C6972,Female,Adult,Islamabad,2024-06-11,2024-11-06,Subway,Chinese,4,132.31,Cash,35,2025-03-26,175,False,-1.0,Cancelled,529.24,2,4,1
C5264,Female,Senior,Islamabad,2023-10-18,2024-06-12,Pizza Hut,Fast Food,2,1457.63,Card,1,2025-03-11,411,False,2.0,Delivered,2915.26,2,1,4
C3732,Other,Adult,Islamabad,2024-06-12,2024-10-19,Subway,Continental,4,1177.37,Card,49,2025-06-05,95,True,-1.0,Cancelled,4709.48,4,5,5
C3576,Other,Teenager,Islamabad,2024-06-13,2024-08-09,Pizza Hut,Italian,1,285.22,Card,46,2025-04-30,438,False,-1.0,Cancelled,285.22,3,5,1
C6650,Male,Senior,Islamabad,2024-06-13,2024-09-02,McDonald's,Fast Food,1,473.07,Card,22,2024-10-22,202,False,3.0,Delivered,473.07,1,3,1
C6597,Female,Teenager,Islamabad,2024-06-13,2024-07-11,Burger King,Continental,5,875.81,Cash,18,2025-07-01,315,False,5.0,Delayed,4379.049999999999,4,2,5
C4862,Male,Teenager,Islamabad,2023-08-28,2024-06-13,KFC,Chinese,4,1245.47,Card,8,2024-09-04,398,True,-1.0,Cancelled,4981.88,1,1,5
C4609,Other,Adult,Islamabad,2024-06-14,2025-04-20,Pizza Hut,Italian,5,233.05,Cash,45,2025-08-05,442,False,3.0,Delayed,1165.25,5,5,2
C4321,Male,Adult,Islamabad,2024-06-16,2024-07-10,Pizza Hut,Continental,4,492.56,Cash,26,2025-04-20,179,False,2.0,Delayed,1970.24,3,3,3
C2081,Other,Teenager,Islamabad,2024-02-06,2024-06-17,Subway,Chinese,5,127.06,Card,1,2025-05-28,307,False,5.0,Delivered,635.3,3,1,1
C6461,Female,Senior,Islamabad,2024-06-17,2025-07-29,Pizza Hut,Fast Food,5,1307.66,Card,29,2025-08-21,193,False,-1.0,Cancelled,6538.3,5,3,5
C2618,Other,Adult,Islamabad,2023-12-06,2024-06-17,Burger King,Chinese,4,1337.94,Cash,36,2025-03-16,420,False,-1.0,Cancelled,5351.76,2,4,5
C6717,Female,Teenager,Islamabad,2024-06-18,2024-08-22,KFC,Continental,5,1363.19,Cash,34,2025-04-07,488,False,5.0,Delivered,6815.950000000001,3,4,5
C1364,Female,Senior,Islamabad,2024-06-19,2024-09-12,Burger King,Chinese,3,329.48,Card,10,2025-01-10,71,False,-1.0,Cancelled,988.44,1,1,2
C3251,Male,Adult,Islamabad,2024-06-22,2024-09-30,Subway,Italian,3,729.12,Cash,5,2025-01-12,216,False,5.0,Delivered,2187.36,1,1,3
C5365,Male,Senior,Islamabad,2024-04-18,2024-06-22,Pizza Hut,Chinese,3,1449.87,Wallet,43,2025-02-26,189,False,2.0,Delivered,4349.61,2,5,5
